FileType,AVAPS II Data
FileFormat,CSV
MessageType,3
Comment: This file contains raw and derived data for the AVAPS II Sonde Type specified above.
Comment: Sonde data frames are organized into data blocks ending with a <name> BLOCK error flag.
Comment: BLOCK error flag values: 0=no bit errors; 1=bit error(s); -999=block data missing.
Comment: Missing data or out of range data value flag: -999.
Comment: The Date & Time (UTC) column is formatted as an ISO-8601 string.
Labels,Data Date & Time (UTC),Data Time (sec),Frame Time (sec),Frame Type,Frame Count,FRAME BLOCK error (0-1),PTU Time (sec),RSS421 Pressure (mb),RSS421 Air Temp (C),RSS421 RH (%),RSS421 RH Temp (C),Mixing Ratio (g/Kg),Dewpoint Temp (C),Virtual Temp (C),Potential Temp (K),Equiv Potential Temp (K),PTU Vertical Velocity (m/s),Geopotential Altitude (m),PTU BLOCK error (0-1),GPS VEL Time (sec),GPS Wind Direction (deg),GPS Wind Speed (m/s),GPS U Wind (m/s),GPS V Wind (m/s),GPS W.S. Accuracy (m/s),GPS Vert Velocity (m/s),GPS MSL Altitude (m),GPS SOG (km/h),GPS COG (deg),GPS Satellites,GPS Fix Type,GPS VEL CRC-16,GPS VEL BLOCK error (0-1),GPS Longitude (deg),GPS Latitude (deg),GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS POS CRC-16,GPS POS BLOCK error (0-1),Sea Surface Temp (C) ,SST (body temp) (C) ,Spare 1 (U16),Spare 2 (U16),Spare 3 (U16),Spare 4 (U16),Spare 5 (U16),Spare 6 (U16),Spare 7 (U16),PTU Module Status (U16),PTU Module Errors (U16),Parachute L.D. CDS (U16),GPS Resets Count (U8),GPS Loop Speed (U8),GPS Tracking Position (U8),MISC CRC-16,MISC BLOCK error (0-1),Sonde ID,Launch Detect Count,Battery Voltage (vdc),RSS421 Internal Temp (C),Revision Control,ENGR CRC-16,ENGR BLOCK error (0-1)
Data,2024-08-11 13:18:32.978Z,14.75,14.5,3,99,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,14.75,10.49,238.09,-43.347597,-234.11073,0.13,0.05,12976.33,238.09,190.49,11,3,65126,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.652,28.701916,16690,17612,0
Data,2024-08-11 13:18:33.228Z,15,15,3,100,0,15,879.56189,27.655657,9.370615,32.824295,2.465381,-7.549886,28.106178,312.051165,318.481622,-999,-999,0,-999,10.51,238.05,-43.422018,-234.056256,0.13,-0.21,12976.33,238.05,190.51,11,3,63172,0,-26.346841,8.472005,0.93,1.14,12897,0,0,0,0,0,0,0,0,0,0,4104,0,19436,6,0,54,44250,0,234150033,0,5.8,28.736713,16690,21176,0
Data,2024-08-11 13:18:33.478Z,15.25,15,3,100,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,15.25,10.5,238.1,-43.390279,-234.112993,0.11,-0.04,12976.26,238.1,190.5,11,3,2890,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.8,28.736713,16690,21176,0
Data,2024-08-11 13:18:33.728Z,15.5,15.5,3,101,0,15.5,879.488525,27.656069,9.361448,32.838741,2.463225,-7.562237,28.106198,312.059036,318.483968,-999,-999,0,-999,10.5,238.08,-43.386634,-234.093328,0.1,-0.13,12976.27,238.08,190.5,11,3,38319,0,-26.347038,8.470949,0.91,1.11,45266,0,0,0,0,0,0,0,0,0,0,4104,0,19429,6,0,53,47129,0,234150033,0,5.897,28.701916,16690,58966,0
Data,2024-08-11 13:18:33.978Z,15.75,15.5,3,101,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,15.75,10.51,238.12,-43.434787,-234.125081,0.11,0.02,12976.25,238.12,190.51,11,3,28304,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.897,28.701916,16690,58966,0
Data,2024-08-11 13:18:34.228Z,16,16,3,102,0,16,879.584412,27.66193,9.373247,32.853115,2.466921,-7.541502,28.112742,312.055387,318.489856,-999,-999,0,-999,10.5,238.12,-43.393923,-234.132659,0.11,-0.27,12976.28,238.12,190.5,11,3,4835,0,-26.347235,8.469893,0.9,1.1,64948,0,0,0,0,0,0,0,0,0,0,4104,0,19443,6,0,53,34341,0,234150033,0,5.788,28.736713,16690,6432,0
Data,2024-08-11 13:18:34.478Z,16.25,16,3,102,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,16.25,10.51,238.18,-43.445731,-234.184075,0.11,0.06,12976.24,238.18,190.51,11,3,50213,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.788,28.736713,16690,6432,0
Data,2024-08-11 13:18:34.728Z,16.5,16.5,3,103,0,16.5,879.365051,27.659708,9.36238,32.861183,2.464346,-7.558194,28.110047,312.075343,318.503484,-999,-999,0,-999,10.5,238.17,-43.403035,-234.181821,0.11,-0.16,12976.26,238.17,190.5,11,3,53130,0,-26.347432,8.468837,0.88,1.09,18428,0,0,0,0,0,0,0,0,0,0,4104,0,19396,6,0,52,25416,0,234150033,0,5.8,28.736713,16690,21176,0
Data,2024-08-11 13:18:34.978Z,16.75,16.5,3,103,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,16.75,10.5,238.18,-43.404857,-234.191654,0.11,-0.15,12976.26,238.18,190.5,11,3,3207,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.8,28.736713,16690,21176,0
Data,2024-08-11 13:18:35.228Z,17,17,3,104,0,17,879.404419,27.659708,9.384374,32.870811,2.470047,-7.527831,28.111086,312.071347,318.514429,-999,-999,0,-999,10.49,238.2,-43.367624,-234.218892,0.15,-0.14,12976.16,238.2,190.49,11,3,61942,0,-26.347628,8.46778,0.88,1.08,54694,0,0,0,0,0,0,0,0,0,0,4104,0,19391,6,0,52,2324,0,234150033,0,5.8,28.736713,16690,21176,0
Data,2024-08-11 13:18:35.478Z,17.25,17,3,104,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,17.25,10.49,238.2,-43.367624,-234.218892,0.14,-0.23,12976.1,238.2,190.49,11,3,27722,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.8,28.736713,16690,21176,0
Data,2024-08-11 13:18:35.728Z,17.5,17.5,3,105,0,17.5,879.370239,27.666906,9.346485,32.883663,2.461171,-7.574727,28.116677,312.082284,318.502048,-999,-999,0,-999,10.48,238.22,-43.330382,-234.246124,0.11,-0.25,12976.11,238.22,190.48,11,3,54140,0,-26.347825,8.466724,0.88,1.08,50848,0,0,0,0,0,0,0,0,0,0,4104,0,19386,6,0,52,19624,0,234150033,0,5.865,28.77153,16690,25176,0
Data,2024-08-11 13:18:35.978Z,17.75,17.5,3,105,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,17.75,10.49,238.22,-43.371265,-234.238557,0.12,-0.2,12976.08,238.22,190.49,11,3,13024,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.865,28.77153,16690,25176,0
Data,2024-08-11 13:18:36.228Z,18,18,3,106,0,18,879.355347,27.660357,9.37643,32.886921,2.46818,-7.5383,28.111395,312.077001,318.515266,-999,-999,0,-999,10.49,238.24,-43.374906,-234.258223,0.11,-0.18,12976.04,238.24,190.49,11,3,21538,0,-26.348022,8.465667,0.87,1.07,55186,0,0,0,0,0,0,0,0,0,0,4104,0,19411,6,0,52,59650,0,234150033,0,5.8,28.77153,16690,61245,0
Data,2024-08-11 13:18:36.478Z,18.25,18,3,106,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,18.25,10.48,238.27,-43.339477,-234.295289,0.12,-0.29,12976.02,238.27,190.48,11,3,35250,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.8,28.77153,16690,61245,0
Data,2024-08-11 13:18:36.728Z,18.5,18.5,3,107,0,18.5,879.412048,27.665462,9.362828,32.898106,2.465165,-7.553218,28.115959,312.076543,318.506743,-999,-999,0,-999,10.48,238.29,-43.343115,-234.314956,0.1,-0.3,12976.03,238.29,190.48,11,3,9426,0,-26.348218,8.46461,0.86,1.07,50320,0,0,0,0,0,0,0,0,0,0,4104,0,19406,6,0,51,12112,0,234150033,0,5.852,28.77153,16690,18552,0
Data,2024-08-11 13:18:36.978Z,18.75,18.5,3,107,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,18.75,10.49,238.29,-43.38401,-234.307387,0.12,-0.26,12975.98,238.29,190.49,11,3,18311,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.852,28.77153,16690,18552,0
Data,2024-08-11 13:18:37.228Z,19,19,3,108,0,19,879.552246,27.666906,9.342356,32.906139,2.459569,-7.580444,28.116385,312.063813,318.478974,-999,-999,0,-999,10.48,238.32,-43.348571,-234.344455,0.12,-0.16,12975.9,238.32,190.48,11,3,41238,0,-26.348415,8.463553,0.86,1.06,39263,0,0,0,0,0,0,0,0,0,0,4104,0,19399,6,0,51,22691,0,234150033,0,5.852,28.77153,16690,18552,0
Data,2024-08-11 13:18:37.478Z,19.25,19,3,108,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,19.25,10.48,238.31,-43.346753,-234.334622,0.26,-0.11,12975.85,238.31,190.48,11,3,33155,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.852,28.77153,16690,18552,0
Data,2024-08-11 13:18:37.728Z,19.5,19.5,3,109,0,19.5,879.483276,26.666906,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,0,39309,1,-999,-999,-999,-999,52839,1,0,0,0,0,0,0,0,0,16,2048,75,51718,5,0,154,43427,1,-999,36885,-999,0,42666,21787,1
Data,2024-08-11 13:18:37.978Z,19.75,19.5,3,109,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,0,59142,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,36885,-999,0,42666,21787,1
Data,2024-08-11 13:18:38.728Z,20.5,20.5,3,111,0,20.5,879.556641,27.669752,9.345491,32.92865,2.460796,-7.57395,28.119459,312.066319,318.484705,-999,-999,0,-999,10.51,238.4,-43.485861,-234.400384,0.11,-0.09,12975.58,238.4,190.51,11,3,65229,0,-26.349004,8.46038,0.85,1.05,15885,0,0,0,0,0,0,0,0,0,0,4104,0,19399,6,0,50,31155,0,-999,0,5.781,28.77153,16690,5849,1
Data,2024-08-11 13:18:38.978Z,20.75,20.5,3,111,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,20.75,10.51,238.41,-43.487685,-234.410216,0.13,-0.29,12975.48,238.41,190.51,11,3,48530,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,0,5.781,28.77153,16690,5849,1
Data,2024-08-11 13:18:39.228Z,21,21,3,112,0,21,879.497925,27.669374,9.348401,32.933498,2.461676,-7.570208,28.119241,312.071886,318.492712,-999,-999,0,-999,10.53,238.43,-43.573162,-234.414685,0.1,-0.26,12975.35,238.43,190.53,11,3,49368,0,-26.349202,8.459323,0.84,1.04,32507,0,0,0,0,0,0,0,0,0,0,4104,0,19410,6,0,50,39700,0,234150033,0,5.781,28.806362,16690,56886,0
Data,2024-08-11 13:18:39.478Z,21.25,21,3,112,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,21.25,10.53,238.44,-43.574989,-234.424516,0.1,-0.35,12975.32,238.44,190.53,11,3,57208,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.781,28.806362,16690,56886,0
Data,2024-08-11 13:18:39.728Z,21.5,21.5,3,113,0,21.5,879.458313,27.673012,9.365879,32.941502,2.466935,-7.543286,28.123842,312.079679,318.514446,-999,-999,0,-999,10.51,238.48,-43.500453,-234.479042,0.13,0.09,12975.38,238.48,190.51,11,3,54941,0,-26.3494,8.458265,0.83,1.04,34454,0,0,0,0,0,0,0,0,0,0,4104,0,19447,6,0,49,62383,0,234150033,0,5.839,28.806362,16690,1839,0
Data,2024-08-11 13:18:39.978Z,21.75,21.5,3,113,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,21.75,10.3,237.55,-42.474466,-233.721891,1.11,-0.2,12975.36,237.55,190.3,11,3,47976,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.839,28.806362,16690,1839,0
Data,2024-08-11 13:18:40.228Z,22,22,3,114,0,22,879.327759,27.674454,9.370772,32.94791,2.468806,-7.535436,28.125628,312.094426,318.534396,-999,-999,0,-999,10.53,238.44,-43.574989,-234.424516,0.27,0.1,12975.54,238.44,190.53,10,3,40706,0,-26.349595,8.457209,0.91,1.08,26253,0,0,0,0,0,0,0,0,0,0,4104,0,19494,6,0,49,36886,0,234150033,0,5.82,28.841217,16690,12179,0
Data,2024-08-11 13:18:40.478Z,22.25,22,3,114,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,22.25,10.51,238.46,-43.496805,-234.459377,0.23,0.2,12975.63,238.46,190.51,10,3,54458,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.82,28.841217,16690,12179,0
Data,2024-08-11 13:18:40.728Z,22.5,22.5,3,115,0,22.5,879.386475,27.670132,9.359698,32.955944,2.465086,-7.554009,28.120621,312.083983,318.514026,-999,-999,0,-999,10.55,238.5,-43.667802,-234.468277,0.15,0.02,12975.66,238.5,190.55,11,3,52155,0,-26.349792,8.45615,1.41,1.69,38762,0,0,0,0,0,0,0,0,0,0,4104,0,19522,6,0,49,45957,0,234150033,0,5.852,28.841217,16690,13600,0
Data,2024-08-11 13:18:40.978Z,22.75,22.5,3,115,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,22.75,10.54,238.52,-43.630537,-234.495558,0.12,-0.04,12975.74,238.52,190.54,11,3,17023,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.852,28.841217,16690,13600,0
Data,2024-08-11 13:18:41.228Z,23,23,3,116,0,23,879.426025,27.672222,9.369171,32.960827,2.467782,-7.539337,28.123206,312.082137,318.519203,-999,-999,0,-999,10.55,238.51,-43.669633,-234.478108,0.11,-0,12975.8,238.51,190.55,11,3,50715,0,-26.34999,8.455092,1.34,1.61,59488,0,0,0,0,0,0,0,0,0,0,4104,0,19520,6,0,48,64120,0,234150033,0,5.833,28.841217,16690,59758,0
Data,2024-08-11 13:18:41.478Z,23.25,23,3,116,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,23.25,10.55,238.53,-43.673294,-234.49777,0.11,-0.11,12975.83,238.53,190.55,11,3,11026,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.833,28.841217,16690,59758,0
Data,2024-08-11 13:18:41.728Z,23.5,23.5,3,117,0,23.5,879.457764,27.675102,9.3443,32.962387,2.461533,-7.571548,28.124951,312.081904,318.502435,-999,-999,0,-999,10.56,238.55,-43.717887,-234.509806,0.14,0.06,12975.49,238.55,190.56,11,3,2147,0,-26.350188,8.454034,1.57,1.9,7911,0,0,0,0,0,0,0,0,0,0,4104,0,19561,6,0,48,50108,0,234150033,0,5.652,28.841217,16690,36293,0
Data,2024-08-11 13:18:41.978Z,23.75,23.5,3,117,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,23.75,10.55,238.58,-43.682449,-234.546925,0.12,0.23,12975.68,238.58,190.55,11,3,9296,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.652,28.841217,16690,36293,0
Data,2024-08-11 13:18:42.228Z,24,24,3,118,0,24,879.392151,27.675102,9.357137,32.970455,2.465112,-7.553787,28.125604,312.088563,318.518664,-999,-999,0,-999,10.55,238.56,-43.678787,-234.527263,0.11,-0.07,12975.73,238.56,190.55,11,3,29637,0,-26.350385,8.452976,1.39,1.69,63880,0,0,0,0,0,0,0,0,0,0,4104,0,19588,6,0,48,44801,0,234150033,0,5.775,28.876087,16690,48453,0
Data,2024-08-11 13:18:42.478Z,24.25,24,3,118,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,24.25,10.54,238.6,-43.645171,-234.574208,0.13,0.11,12975.61,238.6,190.54,11,3,61356,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.775,28.876087,16690,48453,0
Data,2024-08-11 13:18:42.728Z,24.5,24.5,3,119,0,24.5,879.578369,27.676922,9.339033,32.970455,2.460064,-7.577466,28.126506,312.071552,318.487961,-999,-999,0,-999,10.67,238.63,-44.182844,-234.504058,0.19,-0.88,12975.58,238.63,190.67,11,3,9009,0,-26.350583,8.451918,1.21,1.49,16000,0,0,0,0,0,0,0,0,0,0,4104,0,19595,6,0,47,40758,0,234150033,0,5.839,28.876087,16690,20888,0
Data,2024-08-11 13:18:42.978Z,24.75,24.5,3,119,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,24.75,10.54,238.64,-43.652488,-234.613533,0.13,-0,12975.5,238.64,190.54,11,3,4944,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.839,28.876087,16690,20888,0
Data,2024-08-11 13:18:43.228Z,25,25,3,120,0,25,879.509338,27.679768,9.34177,32.964012,2.461393,-7.571521,28.129598,312.08151,318.501564,-999,-999,0,-999,10.53,238.59,-43.602402,-234.57199,0.13,0.18,12975.55,238.59,190.53,11,3,29252,0,-26.350782,8.45086,1,1.22,23421,0,0,0,0,0,0,0,0,0,0,4104,0,19619,6,0,47,4740,0,234150033,0,5.839,28.876087,16690,20888,0
Data,2024-08-11 13:18:43.478Z,25.25,25,3,120,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25.25,10.54,238.61,-43.647,-234.584039,0.12,0.1,12975.62,238.61,190.54,11,3,7321,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.839,28.876087,16690,20888,0
Data,2024-08-11 13:18:43.728Z,25.5,25.5,3,121,0,25.5,879.450989,27.681587,9.32224,32.957539,2.456653,-7.597215,28.130556,312.089319,318.497005,-999,-999,0,-999,10.53,238.63,-43.609712,-234.611317,0.1,0.06,12975.65,238.63,190.53,11,3,17508,0,-26.350979,8.449802,0.89,1.09,6206,0,0,0,0,0,0,0,0,0,0,4104,0,19633,6,0,47,56690,0,234150033,0,5.775,28.876087,16690,48453,0
Data,2024-08-11 13:18:43.978Z,25.75,25.5,3,121,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,25.75,10.54,238.67,-43.657975,-234.643027,0.11,0.13,12975.7,238.67,190.54,11,3,4287,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.775,28.876087,16690,48453,0
Data,2024-08-11 13:18:44.228Z,26,26,3,122,0,26,879.536621,27.680145,9.345011,32.955944,2.462228,-7.566747,28.130128,312.079133,318.501331,-999,-999,0,-999,10.54,238.7,-43.663463,-234.672521,0.11,0.35,12975.82,238.7,190.54,11,3,31662,0,-26.351177,8.448743,0.87,1.07,26002,0,0,0,0,0,0,0,0,0,0,4104,0,19620,6,0,47,16341,0,234150033,0,5.794,28.876087,16690,16833,0
Data,2024-08-11 13:18:44.478Z,26.25,26,3,122,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,26.25,10.53,238.66,-43.615194,-234.640812,0.12,0.14,12976.05,238.66,190.53,11,3,38468,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.794,28.876087,16690,16833,0
Data,2024-08-11 13:18:44.728Z,26.5,26.5,3,123,0,26.5,879.534424,27.680828,9.333567,32.947945,2.459306,-7.582082,28.13028,312.080064,318.494567,-999,-999,0,-999,10.36,238.85,-42.952978,-234.95609,0.23,0.53,12976.66,238.85,190.36,9,3,19414,0,-26.351374,8.447684,1.69,2.08,44967,0,0,0,0,0,0,0,0,0,0,4104,0,19593,6,0,46,54987,0,234150033,0,5.807,28.876087,16690,19243,0
Data,2024-08-11 13:18:44.978Z,26.75,26.5,3,123,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,26.75,10.49,238.73,-43.464118,-234.740034,0.17,0.15,12976.41,238.73,190.49,7,3,24756,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.807,28.876087,16690,19243,0
Data,2024-08-11 13:18:45.228Z,27,27,3,124,0,27,879.856567,27.681587,9.339659,32.944691,2.460122,-7.573067,28.131189,312.048168,318.46415,-999,-999,0,-999,10.52,238.71,-43.58337,-234.69758,0.15,0.07,12976.5,238.71,190.52,11,3,64047,0,-26.351569,8.446624,1.62,1.97,10615,0,0,0,0,0,0,0,0,0,0,4104,0,19485,6,0,46,47303,0,234150033,0,5.775,28.876087,16690,48453,0
Data,2024-08-11 13:18:45.478Z,27.25,27,3,124,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,27.25,10.53,238.68,-43.618849,-234.660475,0.13,0.13,12976.49,238.68,190.53,11,3,45725,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.775,28.876087,16690,48453,0
Data,2024-08-11 13:18:45.728Z,27.5,27.5,3,125,0,27.5,879.473083,27.683027,9.34503,32.943092,2.462829,-7.564539,28.133124,312.088571,318.512483,-999,-999,0,-999,10.53,238.74,-43.629814,-234.719464,0.13,0.16,12976.43,238.74,190.53,11,3,12978,0,-26.351767,8.445566,1.36,1.65,40642,0,0,0,0,0,0,0,0,0,0,4104,0,19462,6,194,46,194,0,234150033,0,5.8,28.91098,16690,47773,0
Data,2024-08-11 13:18:45.978Z,27.75,27.5,3,125,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,27.75,10.59,238.48,-43.827805,-234.418075,0.21,-0.23,12976.46,238.48,190.59,10,3,4989,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.8,28.91098,16690,47773,0
Data,2024-08-11 13:18:46.228Z,28,28,3,126,0,28,879.485229,27.681587,9.337436,32.941502,2.460577,-7.576146,28.131272,312.085844,318.503799,-999,-999,0,-999,10.51,238.69,-43.538759,-234.685519,0.19,0.12,12976.47,238.69,190.51,8,3,53377,0,-26.351965,8.444508,1.17,1.44,15535,0,0,0,0,0,0,0,0,0,0,4104,0,19418,6,0,45,34418,0,234150033,0,5.852,28.945894,16690,21116,0
Data,2024-08-11 13:18:46.478Z,28.25,28,3,126,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,28.25,10.51,238.7,-43.540583,-234.695351,0.15,-0.03,12976.53,238.7,190.51,11,3,4992,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.852,28.945894,16690,21116,0
Data,2024-08-11 13:18:46.728Z,28.5,28.5,3,127,0,28.5,879.669312,27.687315,9.350032,32.939873,2.464221,-7.554369,28.137672,312.073106,318.500277,-999,-999,0,-999,10.52,238.79,-43.597976,-234.776235,0.19,0.1,12976.8,238.79,190.52,11,3,21283,0,-26.352161,8.443449,1.57,1.93,42394,0,0,0,0,0,0,0,0,0,0,4104,0,19386,6,0,45,21547,0,234150033,0,5.833,28.945894,16690,36402,0
Data,2024-08-11 13:18:46.978Z,28.75,28.5,3,127,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,28.75,10.52,238.77,-43.594325,-234.756571,0.2,0.09,12976.72,238.77,190.52,11,3,25904,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.833,28.945894,16690,36402,0
Data,2024-08-11 13:18:47.228Z,29,29,3,128,0,29,879.880493,27.684467,9.360883,32.943092,2.466085,-7.541518,28.13516,312.048729,318.48037,-999,-999,0,-999,10.51,238.79,-43.556999,-234.783841,0.11,0.07,12976.7,238.79,190.51,11,3,18571,0,-26.352359,8.442389,1.39,1.72,33695,0,0,0,0,0,0,0,0,0,0,4104,0,19334,6,0,44,44632,0,234150033,0,5.833,28.945894,16690,36402,0
Data,2024-08-11 13:18:47.478Z,29.25,29,3,128,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,29.25,10.53,238.8,-43.640779,-234.778454,0.11,0.02,12976.76,238.8,190.53,11,3,63609,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.833,28.945894,16690,36402,0
Data,2024-08-11 13:18:47.728Z,29.5,29.5,3,129,0,29.5,879.715454,27.687693,9.34293,32.944691,2.462267,-7.563916,28.137694,312.068816,318.490741,-999,-999,0,-999,10.53,238.79,-43.638952,-234.768622,0.1,0.02,12976.83,238.79,190.53,11,3,16690,0,-26.352557,8.44133,1.27,1.58,1916,0,0,0,0,0,0,0,0,0,0,4104,0,19238,6,0,44,55474,0,234150033,0,5.8,28.945894,16690,62777,0
Data,2024-08-11 13:18:47.978Z,29.75,29.5,3,129,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,29.75,10.53,238.81,-43.642607,-234.788285,0.11,-0,12976.89,238.81,190.53,11,3,8450,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,0,5.8,28.945894,16690,62777,0
